OrderDate,Region,Sales Channel,Order Priority,Item Type,Units Sold,Unit Price,Unit Cost,Country,Total Revenue,Total Cost,Total Profit
2023-08-21,Europa,Tienda,Alta,Cámara,35,1456.39,953.42,Alemania,50973.65,33369.7,17603.950000000004
2024-09-16,América,Online,Media,Auriculares,272,568.61,129.62,México,154661.92,35256.64,119405.28000000001
2020-07-16,África,Online,Alta,Televisor,385,212.85,182.51,Marruecos,81947.25,70266.34999999999,11680.900000000009
2023-12-05,Europa,Online,Alta,Televisor,178,372.68,523.6,Francia,66337.04000000001,93200.8,-26863.759999999995
2024-09-05,Oceanía,Tienda,Media,Smartwatch,270,1022.47,435.92,Australia,276066.9,117698.40000000001,158368.5
2019-08-14,África,Online,Media,Smartwatch,318,300.75,428.47,Nigeria,95638.5,136253.46000000002,-40614.96000000002
2021-03-08,Asia,Tienda,Baja,Cámara,391,1181.18,318.05,Japón,461841.38,124357.55,337483.83
2021-08-17,Oceanía,Online,Alta,Auriculares,151,1388.39,573.86,Australia,209646.89,86652.86,122994.03000000001
2023-02-13,Europa,Online,Baja,Tablet,99,1447.29,886.79,Alemania,143281.71,87792.20999999999,55489.5
2020-03-28,África,Tienda,Baja,Tablet,447,63.52,186.1,Egipto,28393.440000000002,83186.7,-54793.259999999995
2021-03-26,Oceanía,Online,Baja,Teléfono,29,1439.32,238.83,Nueva Zelanda,41740.28,6926.070000000001,34814.21
2020-10-20,África,Online,Baja,Auriculares,150,1123.28,680.7,Nigeria,168492.0,102105.0,66387.0
2020-06-30,África,Online,Alta,Televisor,208,171.87,84.51,Sudáfrica,35748.96,17578.08,18170.879999999997
2022-04-30,África,Tienda,Alta,Auriculares,349,652.1,683.55,Sudáfrica,227582.9,238558.94999999998,-10976.049999999988
2019-01-17,Europa,Tienda,Alta,Auriculares,262,1065.07,335.02,Italia,279048.33999999997,87775.23999999999,191273.09999999998
2022-05-28,Oceanía,Tienda,Baja,Cámara,210,1437.19,377.12,Australia,301809.9,79195.2,222614.7
2021-12-05,América,Online,Media,Teléfono,413,288.01,423.38,Argentina,118948.12999999999,174855.94,-55907.81000000001
2024-11-16,América,Tienda,Alta,Tablet,89,235.21,369.1,Brasil,20933.690000000002,32849.9,-11916.21
2023-11-04,Europa,Online,Baja,Smartwatch,237,734.9,845.97,Francia,174171.3,200494.89,-26323.590000000026
2021-11-26,Europa,Online,Baja,Televisor,248,1453.74,947.69,Francia,360527.52,235027.12000000002,125500.4
2019-10-29,África,Online,Baja,Teléfono,258,1458.5,561.57,Marruecos,376293.0,144885.06000000003,231407.93999999997
2019-06-30,Oceanía,Online,Baja,Televisor,492,380.48,594.42,Nueva Zelanda,187196.16,292454.63999999996,-105258.47999999995
2020-08-29,Oceanía,Online,Baja,Televisor,192,513.05,98.37,Australia,98505.59999999999,18887.04,79618.56
2020-11-30,Asia,Online,Baja,Tablet,96,1366.65,721.8,China,131198.40000000002,69292.79999999999,61905.600000000035
2021-09-19,Asia,Online,Alta,Smartwatch,36,1115.52,596.58,India,40158.72,21476.88,18681.84
2022-02-13,América,Online,Media,Smartwatch,96,1459.86,78.88,EE.UU.,140146.56,7572.48,132574.08
2019-07-10,Asia,Tienda,Alta,Cámara,489,1345.07,222.47,Japón,657739.23,108787.83,548951.4
2021-09-07,Asia,Tienda,Alta,Tablet,404,361.89,225.89,Japón,146203.56,91259.56,54944.0
2024-06-29,América,Online,Baja,Teléfono,439,1151.6,195.84,Colombia,505552.39999999997,85973.76,419578.63999999996
2022-03-30,América,Tienda,Alta,Laptop,37,120.42,668.89,México,4455.54,24748.93,-20293.39
2019-05-08,Asia,Tienda,Media,Teléfono,234,1235.86,930.59,Singapur,289191.24,217758.06,71433.18
2024-08-27,Oceanía,Tienda,Media,Teléfono,102,922.26,770.09,Australia,94070.52,78549.18000000001,15521.339999999997
2023-12-22,Asia,Online,Baja,Laptop,481,1436.35,493.05,Corea del Sur,690884.35,237157.05000000002,453727.29999999993
2023-10-25,África,Tienda,Media,Televisor,180,1442.05,421.93,Sudáfrica,259569.0,75947.4,183621.6
2020-07-23,África,Online,Baja,Auriculares,325,123.68,404.86,Marruecos,40196.0,131579.5,-91383.5
2022-09-08,África,Tienda,Media,Laptop,70,282.76,613.21,Sudáfrica,19793.2,42924.700000000004,-23131.500000000004
2024-03-10,Europa,Tienda,Media,Auriculares,406,752.1,378.44,Reino Unido,305352.60000000003,153646.63999999998,151705.96000000005
2020-09-17,África,Tienda,Alta,Televisor,469,1325.27,249.34,Sudáfrica,621551.63,116940.46,504611.17
2023-08-14,Oceanía,Online,Media,Laptop,467,1230.95,614.76,Nueva Zelanda,574853.65,287092.92,287760.73000000004
2019-06-04,Europa,Online,Baja,Tablet,107,1448.34,408.98,Reino Unido,154972.38,43760.86,111211.52
2022-11-10,Europa,Online,Media,Teléfono,271,946.22,43.7,Alemania,256425.62,11842.7,244582.91999999998
2021-02-23,África,Online,Media,Laptop,354,422.02,51.56,Nigeria,149395.08,18252.24,131142.84
2019-09-03,Asia,Online,Alta,Laptop,47,86.4,295.91,China,4060.8,13907.77,-9846.970000000001
2023-02-09,América,Online,Baja,Televisor,455,373.24,527.05,México,169824.2,239807.74999999997,-69983.54999999996
2023-09-02,Asia,Online,Baja,Tablet,465,1029.15,373.61,Japón,478554.75000000006,173728.65,304826.1000000001
2020-06-21,Asia,Online,Baja,Laptop,108,1393.1,53.33,Singapur,150454.8,5759.639999999999,144695.15999999997
2024-03-05,Europa,Online,Alta,Tablet,364,515.31,246.46,Alemania,187572.83999999997,89711.44,97861.39999999997
2024-01-16,Europa,Tienda,Media,Auriculares,69,1319.77,123.53,Reino Unido,91064.13,8523.57,82540.56
2021-07-09,Europa,Tienda,Baja,Laptop,308,622.6,950.17,Italia,191760.80000000002,292652.36,-100891.55999999997
2020-06-08,Oceanía,Online,Media,Tablet,423,496.99,333.45,Nueva Zelanda,210226.77,141049.35,69177.41999999998
2023-03-10,Oceanía,Tienda,Media,Teléfono,2,787.82,44.32,Nueva Zelanda,1575.64,88.64,1487.0
2019-02-05,América,Tienda,Media,Televisor,219,691.3,670.75,México,151394.69999999998,146894.25,4500.4499999999825
2020-11-15,Europa,Online,Alta,Smartwatch,45,1375.01,255.47,Italia,61875.45,11496.15,50379.299999999996
2019-01-20,África,Online,Media,Tablet,408,728.97,579.73,Sudáfrica,297419.76,236529.84,60889.92000000001
2020-02-04,Europa,Tienda,Alta,Televisor,233,452.14,176.22,Italia,105348.62,41059.26,64289.35999999999
2021-08-29,Oceanía,Online,Alta,Smartwatch,189,1271.72,984.49,Nueva Zelanda,240355.08000000002,186068.61000000002,54286.47
2024-03-21,Europa,Tienda,Alta,Laptop,367,1498.19,971.15,España,549835.73,356412.05,193423.68
2022-03-12,Oceanía,Online,Baja,Laptop,348,989.85,666.3,Australia,344467.8,231872.4,112595.4
2022-01-20,Europa,Tienda,Alta,Auriculares,122,413.17,715.99,Reino Unido,50406.740000000005,87350.78,-36944.03999999999
2021-04-13,África,Online,Baja,Televisor,495,396.28,443.1,Sudáfrica,196158.59999999998,219334.5,-23175.900000000023
2023-12-29,América,Tienda,Alta,Teléfono,65,133.67,963.31,Chile,8688.55,62615.149999999994,-53926.59999999999
2024-06-05,África,Tienda,Alta,Cámara,437,162.07,441.03,Sudáfrica,70824.59,192730.11,-121905.51999999999
2021-05-03,Oceanía,Tienda,Alta,Teléfono,372,1376.73,262.28,Nueva Zelanda,512143.56,97568.15999999999,414575.4
2019-02-20,Asia,Tienda,Alta,Tablet,149,189.91,141.92,China,28296.59,21146.079999999998,7150.510000000002
2020-07-28,África,Online,Media,Teléfono,249,752.3,231.88,Egipto,187322.69999999998,57738.119999999995,129584.57999999999
2022-02-22,Europa,Tienda,Media,Smartwatch,383,1062.28,585.05,Reino Unido,406853.24,224074.15,182779.09
2023-09-12,América,Online,Alta,Televisor,476,1283.01,267.74,Argentina,610712.76,127444.24,483268.52
2020-11-12,Europa,Tienda,Media,Laptop,67,298.34,664.62,España,19988.78,44529.54,-24540.760000000002
2021-04-17,Europa,Online,Baja,Televisor,350,684.78,400.72,Reino Unido,239673.0,140252.0,99421.0
2021-12-13,África,Tienda,Media,Televisor,385,414.65,890.27,Nigeria,159640.25,342753.95,-183113.7
2023-05-15,América,Online,Media,Laptop,59,420.94,571.72,Colombia,24835.46,33731.48,-8896.020000000004
2019-01-05,Asia,Tienda,Media,Smartwatch,115,490.57,633.93,India,56415.549999999996,72901.95,-16486.4
2022-01-31,Europa,Tienda,Alta,Televisor,116,901.32,569.86,Italia,104553.12000000001,66103.76,38449.360000000015
2022-05-04,América,Online,Baja,Teléfono,237,74.04,889.0,Colombia,17547.480000000003,210693.0,-193145.52
2021-02-12,Asia,Tienda,Alta,Tablet,47,642.71,91.52,Corea del Sur,30207.370000000003,4301.44,25905.930000000004
2021-05-26,Europa,Tienda,Baja,Cámara,109,320.9,95.33,Alemania,34978.1,10390.97,24587.129999999997
2021-09-18,América,Tienda,Alta,Tablet,274,1452.32,710.69,Brasil,397935.68,194729.06000000003,203206.61999999997
2019-02-16,África,Tienda,Media,Televisor,113,894.96,774.92,Marruecos,101130.48000000001,87565.95999999999,13564.520000000019
2019-09-26,Europa,Online,Baja,Smartwatch,33,1308.74,450.58,Italia,43188.42,14869.14,28319.28
2020-01-05,Europa,Tienda,Media,Laptop,399,333.75,371.74,Francia,133166.25,148324.26,-15158.01000000001
2020-09-27,América,Online,Baja,Auriculares,280,1224.52,299.61,Colombia,342865.6,83890.8,258974.8
2022-02-03,Europa,Online,Baja,Smartwatch,292,651.43,257.36,Alemania,190217.56,75149.12000000001,115068.43999999999
2023-08-21,Asia,Online,Alta,Televisor,316,307.66,914.6,Singapur,97220.56000000001,289013.60000000003,-191793.04000000004
2023-08-10,Europa,Online,Alta,Televisor,162,1153.81,316.29,España,186917.22,51238.98,135678.24
2020-10-18,Oceanía,Tienda,Media,Auriculares,90,1154.92,658.64,Australia,103942.8,59277.6,44665.200000000004
2019-04-30,Asia,Tienda,Media,Tablet,51,1494.04,793.48,India,76196.04,40467.48,35728.55999999999
2021-04-10,América,Online,Baja,Smartwatch,424,1182.36,51.31,Chile,501320.63999999996,21755.440000000002,479565.19999999995
2023-12-16,Asia,Tienda,Baja,Tablet,406,260.64,62.86,Japón,105819.84,25521.16,80298.68
2021-12-17,Oceanía,Tienda,Alta,Cámara,144,517.69,353.14,Nueva Zelanda,74547.36000000002,50852.159999999996,23695.20000000002
2024-05-28,Oceanía,Online,Alta,Auriculares,104,705.0,705.14,Nueva Zelanda,73320.0,73334.56,-14.559999999997672
2022-10-01,Europa,Online,Alta,Laptop,170,233.65,282.97,Italia,39720.5,48104.9,-8384.400000000001
2021-01-10,Europa,Online,Alta,Cámara,16,1192.66,31.44,Francia,19082.56,503.04,18579.52
2019-04-27,África,Tienda,Alta,Televisor,133,813.71,309.5,Sudáfrica,108223.43000000001,41163.5,67059.93000000001
2024-01-28,Asia,Online,Baja,Teléfono,499,1419.45,117.43,Singapur,708305.55,58597.57000000001,649707.98
2022-02-24,África,Online,Baja,Tablet,390,904.5,242.83,Nigeria,352755.0,94703.70000000001,258051.3
2024-04-15,Oceanía,Tienda,Media,Tablet,170,808.2,353.19,Nueva Zelanda,137394.0,60042.3,77351.7
2021-10-09,Europa,Tienda,Baja,Smartwatch,472,153.57,154.22,Francia,72485.04,72791.84,-306.8000000000029
2023-07-23,Europa,Tienda,Alta,Cámara,30,266.55,715.17,Italia,7996.5,21455.1,-13458.599999999999
2021-12-17,Europa,Tienda,Baja,Cámara,485,1281.81,278.24,España,621677.85,134946.4,486731.44999999995
2020-09-25,América,Tienda,Baja,Tablet,160,1486.48,671.26,México,237836.8,107401.6,130435.19999999998
2020-05-27,Oceanía,Tienda,Baja,Laptop,437,652.01,611.06,Nueva Zelanda,284928.37,267033.22,17895.150000000023
2022-01-24,Europa,Tienda,Media,Auriculares,147,1224.62,901.1,Francia,180019.13999999998,132461.7,47557.43999999997
2022-02-15,Oceanía,Tienda,Media,Laptop,307,960.0,115.3,Nueva Zelanda,294720.0,35397.1,259322.9
2020-07-13,Europa,Online,Baja,Tablet,237,1440.64,238.17,Francia,341431.68000000005,56446.28999999999,284985.3900000001
2020-05-02,Asia,Tienda,Baja,Smartwatch,412,395.3,869.22,Singapur,162863.6,358118.64,-195255.04
2021-06-15,Oceanía,Online,Alta,Televisor,175,840.01,827.47,Nueva Zelanda,147001.75,144807.25,2194.5
2022-04-27,África,Tienda,Media,Tablet,72,642.75,216.34,Marruecos,46278.0,15576.48,30701.52
2020-12-04,América,Tienda,Alta,Televisor,384,835.49,134.5,Argentina,320828.16000000003,51648.0,269180.16000000003
2023-01-10,África,Online,Alta,Smartwatch,363,439.84,860.55,Marruecos,159661.91999999998,312379.64999999997,-152717.72999999998
2020-08-03,Oceanía,Tienda,Baja,Televisor,127,771.73,202.79,Australia,98009.71,25754.329999999998,72255.38
2019-06-03,Europa,Online,Baja,Tablet,385,955.97,874.98,Francia,368048.45,336867.3,31181.150000000023
2023-08-07,Oceanía,Tienda,Baja,Tablet,196,167.76,962.28,Australia,32880.96,188606.88,-155725.92
2021-09-23,América,Online,Alta,Televisor,185,1127.33,244.18,Colombia,208556.05,45173.3,163382.75
2022-05-28,Oceanía,Online,Alta,Laptop,150,1074.46,845.18,Australia,161169.0,126776.99999999999,34392.000000000015
2021-12-28,Europa,Tienda,Alta,Laptop,214,1326.66,441.12,Reino Unido,283905.24,94399.68000000001,189505.56
2021-10-05,África,Online,Baja,Smartwatch,94,667.49,795.12,Egipto,62744.06,74741.28,-11997.220000000001
2024-11-11,Asia,Online,Baja,Laptop,58,139.42,425.17,India,8086.36,24659.86,-16573.5
2023-11-09,África,Tienda,Baja,Cámara,219,719.12,98.28,Sudáfrica,157487.28,21523.32,135963.96
2021-08-15,Europa,Tienda,Alta,Teléfono,219,249.53,721.31,Alemania,54647.07,157966.88999999998,-103319.81999999998
2020-03-28,Europa,Online,Alta,Televisor,13,988.8,176.17,España,12854.4,2290.21,10564.189999999999
2022-05-12,América,Tienda,Media,Teléfono,423,118.34,929.21,Argentina,50057.82,393055.83,-342998.01
2020-07-04,Oceanía,Online,Baja,Teléfono,283,592.29,435.21,Australia,167618.06999999998,123164.43,44453.639999999985
2023-06-24,Oceanía,Online,Alta,Cámara,423,170.12,109.54,Australia,71960.76,46335.420000000006,25625.33999999999
2022-08-05,África,Online,Media,Televisor,486,54.88,251.63,Egipto,26671.68,122292.18,-95620.5
2023-10-24,Asia,Tienda,Alta,Teléfono,377,1442.81,866.64,Singapur,543939.37,326723.27999999997,217216.09000000003
2019-12-23,Asia,Tienda,Alta,Smartwatch,456,1494.38,341.45,India,681437.28,155701.19999999998,525736.0800000001
2024-09-01,América,Online,Baja,Smartwatch,140,855.48,860.64,Brasil,119767.2,120489.59999999999,-722.3999999999942
2023-11-21,Europa,Online,Media,Televisor,408,396.49,197.12,Italia,161767.92,80424.96,81342.96
2023-11-17,América,Online,Alta,Auriculares,274,1371.09,484.17,Brasil,375678.66,132662.58000000002,243016.07999999996
2023-06-20,Oceanía,Tienda,Media,Auriculares,119,1388.4,881.91,Nueva Zelanda,165219.6,104947.29,60272.31000000001
2021-10-12,Europa,Online,Media,Cámara,271,1289.04,76.95,Alemania,349329.83999999997,20853.45,328476.38999999996
2022-09-10,América,Tienda,Baja,Televisor,444,839.34,325.15,Ecuador,372666.96,144366.59999999998,228300.36000000004
2020-05-30,África,Online,Media,Televisor,400,158.32,912.56,Marruecos,63328.0,365024.0,-301696.0
2019-12-02,Oceanía,Online,Baja,Televisor,97,178.24,608.63,Australia,17289.280000000002,59037.11,-41747.83
2023-11-18,Asia,Online,Baja,Laptop,330,1350.1,724.75,Japón,445532.99999999994,239167.5,206365.49999999994
2020-05-11,América,Online,Baja,Televisor,47,1319.95,846.86,EE.UU.,62037.65,39802.42,22235.230000000003
2021-06-14,Oceanía,Tienda,Media,Smartwatch,152,679.88,537.89,Australia,103341.76,81759.28,21582.479999999996
2021-05-01,Oceanía,Tienda,Alta,Smartwatch,173,525.82,850.0,Nueva Zelanda,90966.86000000002,147050.0,-56083.139999999985
2023-08-15,Asia,Tienda,Baja,Tablet,275,983.98,649.6,China,270594.5,178640.0,91954.5
2024-04-15,Asia,Tienda,Alta,Auriculares,347,1220.13,695.08,Japón,423385.11000000004,241192.76,182192.35000000003
2023-04-18,Asia,Tienda,Media,Auriculares,237,1110.94,178.27,China,263292.78,42249.990000000005,221042.79000000004
2021-08-14,América,Online,Alta,Cámara,425,942.62,940.85,Chile,400613.5,399861.25,752.25
2023-06-25,Asia,Tienda,Alta,Televisor,31,385.69,802.2,Japón,11956.39,24868.2,-12911.810000000001
2022-07-15,África,Tienda,Baja,Auriculares,213,430.63,276.57,Sudáfrica,91724.19,58909.409999999996,32814.780000000006
2022-12-11,Oceanía,Tienda,Baja,Televisor,272,1099.9,592.59,Nueva Zelanda,299172.80000000005,161184.48,137988.32000000004
2022-04-06,Asia,Tienda,Baja,Televisor,407,1213.8,395.17,India,494016.6,160834.19,333182.41
2021-12-02,Oceanía,Online,Media,Auriculares,78,218.4,670.59,Australia,17035.2,52306.020000000004,-35270.82000000001
2019-10-12,Europa,Online,Alta,Auriculares,279,321.58,993.93,Alemania,89720.81999999999,277306.47,-187585.64999999997
2019-01-12,Europa,Online,Media,Tablet,41,1036.68,74.37,Alemania,42503.880000000005,3049.17,39454.71000000001
2023-06-19,Asia,Tienda,Media,Cámara,146,614.03,953.95,China,89648.37999999999,139276.7,-49628.32000000002
2021-01-23,Oceanía,Online,Media,Teléfono,420,866.77,100.22,Australia,364043.39999999997,42092.4,321950.99999999994
2024-09-13,Europa,Online,Media,Tablet,12,941.48,476.94,Reino Unido,11297.76,5723.28,5574.4800000000005
2019-03-31,Asia,Tienda,Baja,Tablet,248,1175.5,497.65,Japón,291524.0,123417.2,168106.8
2021-02-14,Oceanía,Tienda,Alta,Auriculares,229,1218.29,290.66,Nueva Zelanda,278988.41,66561.14,212427.26999999996
2023-06-14,Asia,Tienda,Baja,Cámara,331,456.14,579.7,Singapur,150982.34,191880.7,-40898.360000000015
2020-02-22,Oceanía,Online,Baja,Smartwatch,453,834.88,838.95,Nueva Zelanda,378200.64,380044.35000000003,-1843.710000000021
2019-04-25,Europa,Tienda,Media,Cámara,179,229.11,315.14,Francia,41010.69,56410.06,-15399.369999999995
2020-09-08,Asia,Online,Baja,Tablet,341,1270.92,98.29,India,433383.72000000003,33516.89,399866.83
2021-04-05,Europa,Online,Alta,Smartwatch,160,1275.9,643.32,Francia,204144.0,102931.20000000001,101212.79999999999
2023-07-08,Asia,Online,Media,Auriculares,221,484.28,759.19,Japón,107025.87999999999,167780.99000000002,-60755.11000000003
2023-02-25,América,Online,Baja,Laptop,327,282.9,955.89,Brasil,92508.29999999999,312576.02999999997,-220067.72999999998
2020-02-17,Europa,Online,Media,Televisor,164,151.63,184.74,Francia,24867.32,30297.36,-5430.040000000001
2020-12-29,Europa,Tienda,Alta,Teléfono,168,883.72,904.32,Reino Unido,148464.96,151925.76,-3460.8000000000175
2020-11-06,África,Online,Media,Smartwatch,382,182.57,497.66,Egipto,69741.73999999999,190106.12,-120364.38
2024-03-07,Europa,Online,Baja,Laptop,219,1036.86,258.69,Reino Unido,227072.33999999997,56653.11,170419.22999999998
2022-01-27,Oceanía,Online,Baja,Smartwatch,70,1033.28,963.87,Nueva Zelanda,72329.59999999999,67470.9,4858.699999999997
2023-04-21,Asia,Online,Alta,Televisor,422,940.28,261.28,Japón,396798.16,110260.15999999999,286538.0
2021-09-04,América,Online,Alta,Televisor,438,1321.01,741.44,Argentina,578602.38,324750.72000000003,253851.65999999997
2021-10-05,Oceanía,Tienda,Media,Cámara,260,598.51,791.34,Nueva Zelanda,155612.6,205748.4,-50135.79999999999
2024-11-13,Oceanía,Online,Baja,Teléfono,430,1358.29,447.6,Nueva Zelanda,584064.7,192468.0,391596.69999999995
2023-08-15,Oceanía,Online,Alta,Tablet,63,103.54,699.29,Nueva Zelanda,6523.02,44055.27,-37532.25
2019-02-06,Oceanía,Online,Alta,Televisor,483,213.5,585.3,Nueva Zelanda,103120.5,282699.89999999997,-179579.39999999997
2023-03-29,América,Online,Baja,Teléfono,458,647.7,216.27,Brasil,296646.60000000003,99051.66,197594.94000000003
2021-05-22,África,Tienda,Alta,Smartwatch,246,911.29,767.09,Egipto,224177.34,188704.14,35473.19999999998
2023-12-27,Europa,Online,Alta,Smartwatch,486,96.94,930.18,Italia,47112.84,452067.48,-404954.64
2022-07-20,Oceanía,Online,Baja,Smartwatch,50,872.78,503.98,Nueva Zelanda,43639.0,25199.0,18440.0
2024-10-10,Europa,Online,Alta,Cámara,286,495.73,994.48,Italia,141778.78,284421.28,-142642.50000000003
2020-08-18,Europa,Online,Baja,Smartwatch,234,1336.36,445.13,España,312708.24,104160.42,208547.82
2024-03-18,Oceanía,Tienda,Baja,Smartwatch,457,823.26,495.34,Nueva Zelanda,376229.82,226370.37999999998,149859.44000000003
2020-12-29,África,Tienda,Media,Auriculares,16,902.45,683.68,Sudáfrica,14439.2,10938.88,3500.3200000000015
2022-09-27,Europa,Tienda,Baja,Televisor,436,1421.15,210.2,Alemania,619621.4,91647.2,527974.2000000001
2020-02-01,Asia,Online,Alta,Cámara,4,1158.05,904.89,India,4632.2,3619.56,1012.6399999999999
2020-11-29,Europa,Tienda,Media,Televisor,282,685.5,807.23,España,193311.0,227638.86000000002,-34327.860000000015
2023-06-24,Oceanía,Tienda,Media,Tablet,157,741.48,876.24,Nueva Zelanda,116412.36,137569.68,-21157.319999999992
2020-01-31,América,Tienda,Alta,Cámara,220,989.49,621.27,Colombia,217687.8,136679.4,81008.4
2019-03-17,Europa,Tienda,Media,Tablet,395,340.29,887.24,Alemania,134414.55000000002,350459.8,-216045.24999999997
2019-09-22,África,Tienda,Alta,Cámara,348,178.54,689.57,Egipto,62131.92,239970.36000000002,-177838.44
